node46,>,node30
node46,<,node37
node46,<,node36
node46,<,node35
node46,<,node34
node46,<,node38
node46,<,node33
node46,<,node32
node46,>,node39
node46,>,node28
node46,>,node29
node46,>,node24
node46,<,node25
node46,<,node26
node46,<,node27
node46,<,node20
node46,<,node21
node46,<,node22
node46,<,node23
node46,=,node46
node46,<,node44
node46,<,node45
node46,<,node42
node46,<,node43
node46,>,node40
node46,<,node41
node46,<,node9
node46,>,node8
node46,>,node1
node46,<,node0
node46,<,node3
node46,<,node2
node46,<,node5
node46,<,node4
node46,<,node7
node46,>,node6
node47,<,node11
node47,<,node10
node47,>,node13
node47,<,node12
node47,<,node15
node47,>,node14
node47,>,node17
node47,<,node16
node47,<,node19
node47,=,node18
node47,<,node31
node47,>,node30
node47,<,node37
node47,<,node36
node47,<,node35
node47,<,node34
node47,<,node38
node47,<,node33
node47,<,node32
node47,>,node39
node47,>,node28
node47,>,node29
node47,>,node24
node47,<,node25
node47,<,node26
node47,<,node27
node47,<,node20
node47,<,node21
node47,<,node22
node47,<,node23
node47,>,node46
node47,=,node47
node47,<,node44
node47,<,node45
node47,<,node42
node47,<,node43
node47,>,node40
node47,<,node41
node47,<,node9
node47,>,node8
node47,>,node1
node47,<,node0
node47,<,node3
node47,<,node2
node47,>,node5
node47,<,node4
node47,>,node7
node47,>,node6
node48,>,node11
node48,>,node10
node48,>,node13
node48,>,node12
node48,>,node15
node48,>,node14
node48,>,node17
node48,>,node16
node48,>,node19
node48,>,node18
node48,>,node31
node48,>,node30
node48,>,node37
node48,>,node36
node48,>,node35
node48,>,node34
node48,>,node38
node48,>,node33
node48,>,node32
node48,>,node39
node48,>,node28
node48,>,node29
node48,>,node24
node48,>,node25
node48,>,node26
node48,>,node27
node48,>,node20
node48,>,node21
node48,>,node22
node48,>,node23
node48,=,node48
node48,>,node46
node48,>,node47
node48,>,node44
node48,>,node45
node48,>,node42
node48,>,node43
node48,>,node40
node48,<,node41
node48,>,node9
node48,>,node8
node48,>,node1
node48,>,node0
node48,>,node3
node48,>,node2
node48,>,node5
node48,<,node4
node48,>,node7
node48,>,node6
node49,<,node11
node49,<,node10
node49,>,node13
node49,<,node12
node49,<,node15
node49,>,node14
node49,>,node17
node49,<,node16
node49,<,node19
node49,<,node18
node49,<,node31
node49,>,node30
node49,<,node37
node49,<,node36
node49,<,node35
node49,<,node34
node49,<,node38
node49,<,node33
node49,<,node32
node49,>,node39
node49,>,node28
node49,>,node29
node49,>,node24
node49,<,node25
node49,<,node26
node49,<,node27
node49,<,node20
node49,<,node21
node49,<,node22
node49,<,node23
node49,<,node48
node49,=,node49
node49,>,node46
node49,<,node47
node49,<,node44
node49,<,node45
node49,<,node42
node49,<,node43
node49,>,node40
node49,<,node41
node49,<,node9
node49,>,node8
node49,>,node1
node49,<,node0
node49,<,node3
node49,<,node2
node49,=,node5
node49,<,node4
node49,>,node7
node49,>,node6
